Review,Rating
"It is on the well paved road to the Taj Mahal so very nice access. Good reception,  modern art and rooms. Friendly staff. They arranged our private transfers to and from Delhi quickly and cheaply. It is a dry hotel due to Taj Mahal proximity but this can be remedied. Rooms comfortable,  breakfast fine. Good value for money. ",4.0
"Location is very suitable for anyone who would like to enjoy the beauty of Taj Mahal at different times of day as it is just walkable from the hotel, can view from the hotel roof top itself. We stayed 2 days at the hotel and enjoyed the beauty of Taj Mahal in the early morning as it is just walkable from the hotel. Anil driver picked us and dropped us to the Delhi airport and he took us around which helped us a lot. He was very helpful and friendly. Breakfast was good and the food and staff at the roof top restaurant was friendly and accommodating. Hotel staff Yadavji and everyone was very friendly and made our stay wonderful and memorable. My 10 year old son already want to go back again. Our appreciation to Anil driver, Yadavji and all staffs for helping us making our stay and",5.0
"We chose this hotel as it was within walking distance of the Taj Mahal.  The room was basic but clean.  The staff were friendly and helpful, it was good value for money.  There was a festival on a few minutes walk from the hotel which was great, the hotel is very central.    There is a lovely shop in the basement where you have breakfast.  You can see how the various marble artifacts are inlaid by a man and his son.  Very skilled work and interesting to see how it is done.",4.0
"This is a reasonable choice if you want to visit the Taj Mahal. 20 minute walk. Rooms are clean, staff are helpful, bed is comfortable and the food is OK. Advertises a bar but this does not exist. Overall OK you could find better at the same price but its proximity to the Taj was our motivation for staying. Would we go back  ?  Maybe.",3.0
"Our stay at The Taj Resorts had been a wonderful experience altogether. The Hotel is very conveniently located with exellent hospitality. Rooms are clean and comfortable with courteous staffs. We enjoyed your breakfast spread and room service. Their in-house store, Taj Gallery was spectacular with reasonably priced items.",5.0
Its one of the best hotel near Taj Mahal.Its situated on the main road.Hotel staff are very polite.Room was neat and clean.Roof top restaurant and swimming pool was awesome.Food was delicious. Everything was very good.,4.0
"We chose this hotel based on its proximity to the Taj Mahal, which was an easy 10 minute walk.  The rooftop restaurant with live music was a welcome end to a long day of travel.  Rooms were clean, not spacious, but we were only there one night.  Bathrooms were clean; hot water.  Staff was polite.  Check-in was easy.",4.0
"We had a wonderfull dinner at this rooftop with candle ligth, nice music and wonderfull waiter Hakim!  Tivemos um jantar maravilhoso nesta cobertura com vela, musica ao vivo e otimo garçom Hakim. Must do!",5.0
"Good room, Best location, Good amenities but Rooms are toooo conjusted, very less space for movement, No windows to room, We prefer rooms in frontal view but it looks that room was given in basement. One cannot compare this hotel with Hotel Taj in Mumbai. Mumbai's Taj was the bestest in the world",3.0
Every thing about the hotel is upto the mark except the food which is on the costlier side. Staffs are very nice and friendly and service was superb. Complementary breakfast provided has a lot of variety and tasty. Recommended from my side,4.0
"We stayed here 3 nights Jan 30- Feb 1. I agree with another review that says this is a well-run hotel and they also have an efficient front-desk service. Quite impressed. They helped us book our flight from Delhi to Amritsar on the classy domestic carrier Vistara...they also arranged for the hotel taxi to take us on a 4-hr ride to Delhi Airport to catch the flight. They arranged for their hotel taxi to take us to a private bank to get Indian Rupees on a 3-day holiday weekend. We had a pile of laundry that was done by end of the day. Breakfast buffet hours were good for those who have a tour or flight to catch. If you don’t already have a tour booked- they can help you. Even our tour guide said that this is a pretty good hotel- he often picks up tourists from here. And, it’s",5.0
"Hotel Taj Resorts was a serendipity experience for us. We were looking for a good hotel near Taj Mahal. Fortunately we found  Hotel Taj Resorts. the staff team is amazing, we especially enjoyed the food, especially on the Roof Top Restaurant.",5.0
"We had the great time staying at Hotel Taj  Resort. The location is very good, just a short walk to East gate of Taj Mahal. The rooms are clean and comfortable. The staffs are so friendly and helpful.  We are so impressed with the warm welcome and hospitalitiy fron Mr Singh, the owner of the hotel, he shared with us a lot about culture. He is so nice and helpful in every possible way.  The Taj Gallery downstairs is also impressive with many nice craftworks made of marble, we bought some lovely stuffs for family. It was a great experience, we never regret to stay here.",5.0
"This hotel is very nearer to Taj mahal. Rooms are very clean and pocket friendly too. Breakfast is also good. Missed to have dinner in their roof top restaurant last time, will have it when we go again.",5.0
Stayed a single night but wish it could of been more. Excellent hotel with very helpful staff. Clean and comfortable room. Walking distance to East gate of the Taj Mahal. Staff helped to arrange taxi to railway station for early train. Highly recommended and would stay here again. Very good value for money. Restaurant with rooftop view and very good food and service.,5.0
This hotel is so well located near the east gate of the Taj Mahal.  The staff is very helpful and really nice.  The Indian food on the rooftop restaurant is very delicious. The breakfast is a buffet on the ground floor. Rooms on the first floor are more hot! ,4.0
Very good place to stay Very good courteous helpful staff Nice location food is good Defitely a lace to be recommended to other friends and relatives  Good parking facility Nice pool side Comfortable rooms with good amenities,5.0
"Though we stayed for a night at this hotel..it was quite an impressive one.Located very close to Taj Mahal,with plenty of in house activities like live music,puppet show to entertain the guests staying at the hotel.Rooms are immaculately clean.Food was also  quite commendable.Moreover a very welcoming and amicable staff.Roof top view was an amazing one.Would definitely recommend people to stay here!!!",4.0
Hotel is well located within 700m of the Taj Mahal.  Room was very comfortable and clean with hot shower. A delicious breakfast was included.  Staff very helpful and accomodating. Although it was too cold to swim the rooftop pool looked very inviting.,4.0
"Room was okay, although the bathroom needed improvement. But the staff were extremely pushy and it made us feel uncomfortable.  When my partner and I arrived, the owner grabbed my hand and wouldn't let go so I was forced to listen to him for a good 5 minutes. Straight away he was explaining to me how his art gallery was supposedly selling art for way cheaper than anywhere else in Agra. This was literally upon arrival and he was already trying to sell me some stuff. The same situation occurred throughout our stay : we were constantly pressured to go to the art gallery to buy souvenirs. They even made it so you HAVE to walk through the art gallery to go to the breakfast area. We had the same situation with a puppet show every night, the performers would literally trap you in the",2.0
"Hotel staff is helpful as well as well groomed, Quality of fodd offered is excellent as well as billing pattern. Location of the Hotel is best as compared many others just 500m away from TAJ & They have facility of TAJ facing Lunch as well.",5.0
"This is a compact property half a mile from the Taj. It is in a no vehicle zone, so you wont be able to park your car right at the property. Rooms are mid sized, very clean, and the rooftop restaurant is very good, with live music and good food. Breakfast is average quality but will do the job. The front desk management is very friendly and helping. Recommended.",4.0
Hotel and Hotel staff are reasonable. The location of the hotel is good.  But we had a bad experience and defrauded worth Rs  6000.00 by the local Taxi drivers. Will not visit this city again. But not the Hotel fault.,4.0
"Lovely hotel with an amazing location and view of the Taj Mahal. Clean rooms, friendly staff, beautiful restaurants and rooftop pool are a few more reason we enjoyed our stay so much.  Highly recommend this hotel for your trip to the Taj Mahal.",5.0
"After booking this some time ago, I came back to read the reviews on this place and was a bit worried - thinking we would be staying in a tired, unwelcoming hotel. We found the opposite - very welcoming staff, accommodating and friendly.  The room was fine, was worried about the bathroom but that was fine too (picture of shower added). It is a well used hotel but it is clean and has everything you need. The other reviews are scathing and need to be taken with a pinch of salt; don’t come here with your western ideals - we are in India and in comparison to its surroundings this hotel performs well.  The food in the restaurant is also great - definitely recommend the garlic naan and chicken tikka masala.  I would recommend this hotel for a quick stay next the Taj Mahal as it’s",4.0
"we Had a very comfortable stay at Hotel Taj Resorts, like live music, puppet shows, . Definitely check out the terrace because it's a nice place to hang out with roof top swimming pool! This place is walkable distance away from the Taj Mahal, which is really convenient.",5.0
What a wonderful stay we had. The hotel is ideally placed to visit the Taj Mahal. It is within walking distance to the ticket office and ultimately the Taj Mahal. Roof top restaurant is great for all year round with heaters provided . Food freshly prepared and really tasty. I recommend the butter chicken.The bedrooms are comfortable being air conditioned and quiet. I wouldn’t hesitate to go back. We had a problem with out taxi transfer (Hoppa ) and the hotel manager was truly brilliant sorting things out. ,4.0
"Beautiful foyer and welcoming staff. There is also a roof top restaurant and terrace with swimming pool although sadly too cold to swim in early February! Food is good and there are tea/coffee making facilities in the room. We had rooms on the basement level so there were no windows but the rooms were large, clean and comfortable. Staff were lovely.  My only slight gripe is that there were no instructions for operating the safe or TV, both of which required a call for staff to come and set up, also no hairdryer.",4.0
"Had a very comfortable stay at Hotel Taj Resorts, with plenty of activities like live music, puppet shows, and a bunch of other exciting stuff to enhance the stay. Definitely check out the terrace because it's a nice place to hang out with roof top swimming pool!  This place is walkable distance away from the Taj Mahal, which is really convenient.",4.0
I stayed at Taj Resort for one day with family. Rooms are well maintained and well sized. Rooftop restaurant is good. Tajmahal is visible from rooftop. Swimming pool is clean. Tajmahal is at walkable distance. Enjoyed the stay there.,5.0
"The USP of this hotel is it's location. Taj can be viewed from it's terrace. the hotel has a designated Taj viewing sopt. I had requested for allotment of rooms at the high floor and they readily obliged my request. Rooms are very comfortable and clean. Staffs are very professional, cooperative and friendly. Foods are nice and tasty. I would love to stay at this hotel again once i visit Agra.",5.0
"I stayed here for 3 nights and thoroughly enjoyed my experience. Room was reasonably large with a king size comfortable bed. Foyer is very welcoming as are the staff. Breakfast was buffet and quite extensive. Dinner menu was a mix of Indian & western. Bar is just off the foyer & alcohol is served in the restaurant.  Hotel has a great sized and clean, swimming pool.  From the open rooftop there is a clear view of the Taj Mahal& it is only about 10 minutes drive.",4.0
"We stayed one nighr at Hotel Taj Resorts Agra. We were booked into another hotel but was very dissapointed on arrival. We went to Taj resorts and they were very helpful and booked us a room. The room was very clean and comfortable, bed linen and bathroom towels crisp and clean. Tea and coffee making facilities along with tea, coffee and water in the room. Dinner on the roof top restaurant was fabulous with views of the Taj Mahal. This hotel is perfectly placed for visiting the Taj Mahal, it is literally 10 minutes walk along a very pleasant, paved walkway straight to East Gate entrance, would highly recommend for visitors to Agra.",5.0
"Only good this about this hotel is location near Taj Mahal but rest of this is very bad. we requested high floor room and they gave us BASEMENT ROOM. never seen anywhere basement room with no window feel like i am in prison surrounded by only walls.we requested to change room but receptionist was rude and didn't listen our request, there was welcome traditional dance by a kid in lobby and room was under the lobby so i was keep listening his foot step like someone knocking hard on sealing. there is fake window but there is nothing behind it just a hole in wall.Bathroom sink was blocked i am attaching pictures of horrible room. I suggest do not stay in this hotel or you may stuck prison like room in basement.with loud sound from lobby. overall bad experience never going to stay",1.0
"Indeed great experience.. Location is fantastic. Highly secured. Food is delicious.. Staffs are very cordial. Initial welcome is mesmerizing. The live music in the Restaurant is awesome.. Overall, would like to visit again & again..",5.0
"Th overall experience at this hotel was very good. It is ideally placed for visits to the Taj and has a few other amenities near to hand. It is clean, tidy and the staff are very welcoming and friendly. At no time were we made to feel uncomfortable. Many thanks to all at the Hotel Taj Resorts for a wonderful finish to our India holiday",4.0
"This place is just a stone's throw distance from Taj Mahal. Stayed with my family, very cooperative staff and loved the rooftop ambience and overall services. Highly recommended and a must try breakfast menu for the food lovers. Spoilt for choices in such a budget stay.",5.0
"my family went to Uttar pradesh for trip and they said to me that, this is the A-1 hotel for staying purpose in up(agra) to many factors. like - reasonable price, safety logic, near of Tajmahal and more tourist place and especially for live sangeet and kalakar's nature is very humble and soft. infect all the staff was good and supportive. tasty Edible. Lovely trip thanks hotel Taj resort especially for live sangeet❤",5.0
"Ambience, food and everything was up to the mark. Simply loved the stay. The staff was very cooperative and the hotel amazed us with various themes and internal entertainment schemes. Do visit the taj gallery😇",5.0
"The time spent at Taj resort will be always cherishing for us. Overall a very comfortable and pleasant stay. Being very next to Taj Mahal, this is one of the best options for staying in Agra Good wishes for the hotel management and staff.",5.0
"Stayed here recently for 2 nights..this hotel is ideally situated near the Taj Mahal..It is very comfortable, had very helpful staff and we ate both on roof terrace which was transformed in the evening to a lovely outdoor dining experience and the ground floor restaurant which was also very good. Highly recommended!",5.0
This place is such great value for money. The service is great. The rooftop bar and food is amazing and best of all it’s 5 minutes from the Taj Mahal. Really enjoyed our stay! This hotel does it serve alcohol so you must try their sweet lemon soda. Delicious!!,5.0
"Staff was very helpful to meet all the needs we expressed. Laundry service was excellent and cheap. American breakfast with a live omelet chef and french toast was welcome after days of Indian cuisine. Easy walk or 50-rupee rickshaw to the Taj Mahal. Comfortable, large bed, and a shower with a glass half-wall and a shower curtain, which hardly ever appears in the India I have traveled in. TV was TOTALLY impossible to operate. Two remote controls, and it kept shifting to TATA, a pay per view network, wanting us to subscribe. Someone from staff tried to teach us how to use the remotes, and HE could get free channels, but not us. We were not interested in TV anyway.",4.0
"Service provided by staff was exceptional. They arranged a pick up from the train station in the middle of the night at the last minute which was much appreciated. The rooms were smaller than we expected but for us, the proximity to the Taj Mahal and the view from the terrace made up for that.",4.0
"Awesome stay, food and hospitality.  Staff is very helpful.  This hotel is just 5minutes walking distance from Taj Mahal (east gate).  You can have a view of Taj from terrace while having tasty dinner or breakfast.  Only drawback is parking, they have very few parking area inside the property.  Overall it’s a good options for stay in Agra.",5.0
"Lovely hotel just around the corner from the taj mahal Excellent service and nice  variety breakfast at a very  reasonable price too The room was very spacious and the bathroom was good too. The shower was nice powerful and hot as much as you like  Very helpful staff and the shop they have with marble products were very cheap prices compared to any other fancy shops or even on the street Fixed prices, 👍😁",5.0
"My husband and I spent 1 night in Agra with the singular intent of visiting the Taj Mahal at sunrise. This hotel was overall perfect for that purpose. The rooftop restaurant served delicious food and the shop in the basement with a live demonstration on marble carving and semi-precious stone inlay art was very nice. We also enjoyed the complementary breakfast buffet! The room itself could have used a little TLC. There were several minor cosmetic issues and the mini fridge didn’t work, but those things didn’t really bother us because it was only one night and everything seemed pretty clean despite there being obvious wear and tear to the room. I would recommend the Hotel Taj Rasorts to anyone wanting to stay at a clean, budget friendly hotel close to the Taj Mahal. ",4.0
"Mr JM Singh and all the staff at this wonderfully located Hotel (yes, within walking distance of the Taj Mahal!) gave us a warm Indian welcome and attentive and helpful service, including reception, restaurant (Hakim Singh) and basement emporium, offering authentic Agra merchandise. The view from the roof terrace is stupendous! ",5.0
good ambience best staff quick service and good location. very near to Taj mahal east gate. all transport accesability is there all and all it is very best place to stay. if you really looking for a good hotel in best price then this the right choice.,5.0
I stay here for two days.It was a very pleasant experience for us.The hotel is very near to Taj Mahal and it's ambiance is very good.The rooms are good.Breakfast is complementary and it has a variety of dishes.There was an arrangement of live gazal program during dinner in the roof top restaurant and it is really very romantic.   Only thing I did not like is I am allotted a room in basement so it has no window otherwise everything is fine.My advise during booking please ask for a room with window if available.  I recommend the hotel without second thought.  BR Suman Gupta,5.0
It is nice...everyone is cordial.. food is great...the behaviour of the staff was great. nice music too...no problem at all... my family members enjoyed the stay very much. It is very near to one of the Seven Wonders named Tajmahal.,5.0
"This hotel is all about the location as per previous reviews, the Taj Mahal is literally 5 minutes up the road and that is the only reason it gets an average mark from us. The general staff and the reception we great and helped us with a few queries (thankyou) but unfortunately this hotel does however fail a bit in customer service in regards to dining.  We arrived around lunchtime for a two night stay to do both sunset and sunrise at the Taj so before going out we thought we have a quick snack on the rooftop bar/restaurant. After waiting around 30 minutes (nobody around but bar/restaurant open according to reception) someone appeared and took our order. The food arrived about another 20 minutes later COLD...not a great first impression. After we'd been to the Taj we thought we",3.0
Hotel is located to very walkable distance to Taj Mahal. It was a pleasant stay.very silent place because no two wheeler or four wheeler vehicle is allowed beyond one place so there is no noise pollution.,5.0
"Checked in expecting Taj's famous hospitality that I had come to appreciate at all of their locations in India but this one was a huge let down. The staff could do better when it comes to hospitality and services. The breakfast was a huge let down as all Indian food was either oily, salty or downright tasteless. The egg station needs a trained chef and so does the bakery (muffins were under and croissants were over-baked)",3.0
"This was an average hotel, although to proximity to the Taj Mahal was awesome. We were like an 8 minute walk, which allowed us to be some of the first people there. There is a rooftop which was nice, but it doesn't have a view of the Taj Mahal. Also if you are more than 2 to a room you should book 2 rooms instead of trying to fit into 1. We had 4 people in a room, as the website said that was possible but one person ended up sleeping on a couch and the other had to sleep on a bed that was brought in. The bed brought in ended up being a cardboard table with a cushion placed on top of it. Not the most comfortable, so I would recommend getting 2 rooms instead of trying to squeeze into 1 as their rooms do not accommodate more than 2 people. ",3.0
"Location and terrace is the best part of this hotel. I loved evening on the terrace, having a delicious indian dinner and nice music. View from the terrace is nice, and location just 10 minutes by walk to South Gate. No crowd ! Super! Thank you for hospitality!",5.0
"The Hotel has great decor and is ideally located for a short walk to the Taj Mahal, we only stayed here for one night but the rooms are very spacious and has all the usual things to make your stay comfortable. The staff were excellent, very polite and smartly dressed. We had breakfast and an evening meal at the Hotel which was excellent. The Hotel does not sell alcohol but do offer many other alternatives, although it was a short stay overall most enjoyable. Many thanks",4.0
Nice location and friendly staff. Clean rooms.restaurant is good.room service is good.enjoyed the live music on the rooftop restaurant.good for family and kids.complimentary breakfast could have been better.,5.0
"While not an exuberant hotel by any stretch, our one night stay here was pleasant and comfortable. The staff are attentive and deal with any requests promptly. The breakfast served from 0630 is adequate and tasty. The rooms are perhaps slightly below average in size, design and quality of care but the hotel’s proximity to the Taj Mahal gives it an edge over competitors.",3.0
A group of 11 family members stayed here overnight so we could visit the Taj Mahal. The rooms are large and comfortable. The staff were very accomodating. We ate at the roof top restaurant which had good service and delicious meals at reasonable prices.,4.0
"Hi, We had a great stay at this hotel, the staff were very kind and cooperative, the hotel is at a promonent location and is near to most of the key locations in Aagra, the room was very clean and well organized, it is the value for money. Would like to suggest this hotel to my known contacts.",5.0
"Hotel Taj Resorts is very close to Taj Mahal. In fact Taj Mahal is walk-able distance from Hotel. Room was very clean and spacious. Basic amenities like T.V. ,coffee/tea maker, small refrigerator ,free toiletries and complementary mineral water bottle were provided. Room service and breakfast with variety (Veg/Non Veg and south Indian/North Indian) were very good.The Hotel staff were very friendly and cooperative. We enjoyed the stay in Hotel.",4.0
"We tried to search for hotels that had a view of the Taj Mahal when we came across this hotel. Pictured was a rooftop view, which we were unable to actually see. On the plus side, the staff was friendly and the live music was incredibly charming. Food was great! They offered a puppet show which was so thoughtful (my daughter was too exhausted at the time though) The room itself was about what you’d expect for the price, but our room in particular had that 3-day old damp laundry smell (And feel), and I had a hard time getting comfortable enough to sleep because of that. The shower had the bare minimum of amenities and soaps, so be wary of that. It was also smaller than I imagined, and wasn’t very cozy either. The TV had almost no watchable channels, and kept displaying the cable",4.0
nice lacation for staying in agra...and visit nearby tourist attractions..can go walking to visit the great taj..also rooftop restaurant adds to attraction...rooms are a bit small but location can compensate for this..,3.0
"Rooms were nice and clean with a roof top restaurant with live music. Food was good. From the roof top restaurant, you can view the TajMahal but during the stay due to smog, the view was not clear. It is about 6-7 minutes walk from TajMahal east entrance. They have a shop at the basement where you can buy souvenirs. They also have craftsmen there who show how the marbles are carved and painted, similar to how it was done when building the Taj Mahal.",5.0
"One of the very fine hotel near taj Mahal east gate. The rooms were clean and equipped with all the things like air purifier, tv, proper toiletries etc. I would suggest ppl to atleast go and have a look and then make your final decision to stay.",5.0
"Visited Agra in the second week of January. It was a last minute plan and booked this hotel at the last minute. The hotel room was clean and staff members were really helpful and friendly. The food here is also good. The best part about this hotel is its location. It is walking distance from Taj Mahal. They also have a puppet show for children in the basement, which was enjoyed by us. Overall a great place to stay for a weekend getaway.",4.0
"This is a brilliant hotel, very clean, comfy rooms, tea and coffee facilities.  This hotel is only a stones throw away from the entrance to the Taj Mahal and we got there at sunrise and the crowds were getting big then.  We had an evening meal here which was very tasty and it was on the roof top so we could see the Taj Mahal at sunset.",5.0
"I visited Taj hotel with my family in last December.Clean rooms, tasty food, very friendly staff and more importantly the hotel is  very close to Taj Mahal so it will help you to plan your visit accordingly.",4.0
"We visited Agra over the 1st weekend of Jan 2020. The plan was to be leisurely with the itinerary and probably stay the night at Agra. The Taj Resorts came in recommended by colleagues at work.  The place is hardly a 5 minute walk from the Taj Mahal parking compound. Reaching there we were pleasantly surprised to find a cozy, well maintained place with adequate parking and a very serviceable reception.   We reached there around 7 PM and it seemed like the shift end for the Front desk executive. Nonetheless he greeted us with eagerness and made us welcome even at that hour.  The hotel is very nice with above average rooms. It has a good restaurant (although we did not try it but went out to a restaurant for meals). At the basement, there is also a section where artisans are",4.0
"My wife and I (both British) were due to spend two nights in Agra (7-8 Jan 2020). Our Goan travel agent had booked us into the Sheela Inn, which was dreadful. We therefore spent our 1st night in the Ganga Ratan, which was scarcely better. We then chose the Taj Resorts for our 2nd night. It's a small hotel, but very-well run, with nice air-conditioned en-suite rooms, an outdoor pool and more than one on-site restaurant. It is a few hundred metres from the East Gate of the Taj Mahal. We would thoroughly recommend this hotel .... With one caveat ... They don't serve alcohol. If you're looking to stay in Agra and are watching the pennies, I recommend NOT settling for less than a 4-star hotel. Your health, safety and sanity might be at risk, if you penny-pinch  in Agra.",4.0
"Nice hotel with good ambiance, Location is perfect , it is at heart of Agra - The Taj.  Excellent property with great room, great service and good food. Just 500 Meter away from Ta jmahal east gate, you can just walk anytime.",4.0
We had a good stay at Taj resorts. The staff was very hospitable and made sure we had a comfortable stay. The proximity of the hotel to TajMahal is a plus. Special thanks to Hakim Singh for exceptional service at the restaurant during dinner. Keep up the great work..,4.0
"Excellent property with great room, great service and good food. Just 500 Meter away from Tajmahal east gate, you can just walk anytime and view Taj. They have a nice shop as well from where you can buy souvenirs, Puppet show is also organized. Overall a great experience, I would definitely recommend to my friends.",5.0
"we went to INDIA for new-year celebration and here we met BHANU MISHRA the finalist of singing reality show. he was so good, very funny and friendly person. hotel staff was very supportive, food was really awesome. hotel organised a very beautiful musical show for guests. this hotel always takes care of its guests that's why we like this hotel. HAPPY NEW YEAR HOTEL TAJ RESORTS",5.0
"Last November I was visited at Agra and stay at Hotel Taj Resort with my family. It was very nearer to east gate of Tajmahal. We were too much glad for the reception,services, hospitality, cleanliness of entire Hotel. The food was too good,testy and hygienic.",5.0
"Its been a good experience with Taj Resort. Being just a distance away from Taj Mahal, helped us to spent more time inside it. I would especially like to mention about the food which was served with varieties keeping the Indian and Foreign guests in mind and it was Delicious. Great hospitality... good to go!",4.0
Stayed here New Year’s Eve and was very underwhelming for how much we paid. It is In a good location close to the taj but the quality of the rooms and the service was not worth the price. Would have been much better off staying a bit further away and getting transport to the taj,3.0
"This New Year was awesome for us. Live Indian music experience was really excellent. a very melodious singer make this night completely magical. we did enjoy so much fun with awesome singing and dance. we love to Hotel taj Resorts, love you guys, we will miss you.",5.0
This was our best hotel experience we have had in our trip through india. The head manager was in contact through what’s app and arranged our pickup at the train station. The hotel was very clean and the staff was willing to accommodate and assist us with anything we needed. As soon as we walked up to the hotel we were greeted and our luggage was picked up right from our car. Everyone was smiling and cordial. They greeted us with something to drink and got us to our room. The rooms were very nice with everything that you need to be comfortable. The hotel restaurant was also excellent in food quality. The roof top from the highest point has a very nice view of the Taj Mahal as well. The next day we walked to the Taj and it only took 7 minutes. They held our bags after check-out,5.0
"Being a veteran of TA, I always knew to read the negative reviews and to look at the positives with some skepticism when there are thousands of them. This time, while my instinct told me this may not be our type of of hotel, I went with it because of its proximity to the Taj and the various comments regarding rooftop having a view of the Taj. And I thought how bad could it be if there are still a decent amount of seemingly real positive reviews. Well, lessons learned. Not since my poor college student days have I stayed somewhere that made me cringe this much. It is truly tired and run down. The shower head was moldy and disgusting. Stains on all things, sheets, towels, pillows. Hotel smelled of cleaning agents that borders on vinegary. I literally slept with towels under and",1.0
"The Hotel definitively needs a renovation! The rooms are very small, old and filthy and there is no window to open. In the bathroom there is water leaking (bathtube onto floor/ toilet shower). It was also extremly loud; noise from nextdoor guests. The rooms are overprized; I paid more than 100 US Dollars per night for a deluxe room, which was definitively NO deluxe room! Restaurant overpriced! The only good thing was the breakfast buffet. A horrible xmas stay for us! Picture shows the window of our room that was not to open and covered with condensed water.",1.0
Best location to celebrate in Agra. In front of The taj. Unique experience with great hospitality. Every staff were helpful. Dinner and breakfast were delicious. A perfect stay in Agra. I urge everyone to book for taj resort.,5.0
"We arrived by train and took a taxi to the hotel which is a 5min walk from the Taj Mahal. First impression of the hotel is good, nice recpetion  and polite staff. However on arrival at room our excitement bubble was burst. The rooms are dated and very wooden. The view from our room was of horses getting mistreated when used for carrying around fat tourists which was awful to see. The bed was comfy but the WiFi was awful and could only get a signal by the door. Food on the rooftop was actually really good and the swimming area looked OK but too cold to swim. The biggest issue was the noise at night with banging and crashing due to heavy doors and solid floors. One night for this price is OK but nothing more. ",3.0
"We reached at around 10 pm in hotel was a small but good stay in hotel Chk our timings is 12 pm 2 complementary water bottles provided Staff well behaving Ambience good Hotel has terrier restaurant and has shows at 9 pm at basement  Room was clean, service was good, size was small Breakfast was ok type  From terrace top we can have view of tajmahal in the morning overall good stay Taj Mahal locates only 500 meter from resort east gate Parking available inside resort 3.5/5",4.0
"Nice hotel to stay with family. The most attraction is that this Hotel is very very close to Taj, infact we just walked in the morning. The breakfast option are really good and you get a variety of both veg and non-veg option. The masal tea also is wonderful. We stayed for 2 days and it really nice stay. Hotel do also have roof top restaurant. Rooms are clean but are concise in size however ok. ",5.0
"The service at the hotel was excellent and the rooms were basic but clean. (Great showers!)  There was a mix up with the car pick up at the train station and we ended up having to hire our own taxi but OP (hotel manager) was genuinely apologetic and went out of his way to compensate us.   The wait staff and restaurant manager, Sahid, were all excellent each time we ate at the hotel and very attentive.   The location of the hotel was perfect. It is about a ten minute walk along a new (quieter) street, with access to the east gate of the Taj Mahal.   Roof top area is quite nice and a quiet reprieve from the busyness of AGRA.    Would definitely stay here again. ",5.0
"Good hospitality service wonderful hotel with great location. We enjoyed at this hotel. Staff was very polite  The hotel is walkable  to Taj Mahal. Excellent in every way, service, room, restaurant and all   Anish pal 9167747242",4.0
